"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"1305","CtoB[82]",0.01,0.007,0.003,0.008,0.031,FALSE,1,1.001,3000
"1306","CtoB[83]",0.009,0.006,0.003,0.007,0.027,FALSE,1,1.005,3000
"1307","CtoB[84]",0.009,0.007,0.003,0.007,0.031,FALSE,1,1.001,3000
"1308","CtoB[85]",0.009,0.007,0.002,0.007,0.031,FALSE,1,1,3000
"1309","CtoB[86]",0.008,0.007,0.002,0.006,0.027,FALSE,1,1.009,3000
"1310","CtoB[87]",0.007,0.006,0.002,0.006,0.025,FALSE,1,1.001,3000
"1311","CtoB[88]",0.009,0.007,0.003,0.006,0.031,FALSE,1,1.003,1555
"1312","CtoB[89]",0.007,0.006,0.002,0.005,0.025,FALSE,1,1.003,1092
"1313","CtoB[90]",0.007,0.006,0.002,0.005,0.026,FALSE,1,1,3000
"1314","CtoB[91]",0.004,0.002,0.001,0.003,0.008,FALSE,1,1.003,3000
"1315","CtoB[92]",0.004,0.002,0.001,0.003,0.009,FALSE,1,1.004,2616
"1316","CtoB[93]",0.006,0.003,0.003,0.005,0.013,FALSE,1,1.002,2078
"1317","CtoB[94]",0.007,0.003,0.004,0.006,0.014,FALSE,1,1.001,3000
"1318","CtoB[95]",0.005,0.001,0.003,0.005,0.007,FALSE,1,1,3000
"1319","CtoB[96]",0.007,0.001,0.005,0.007,0.01,FALSE,1,1,3000
"1320","CtoB[97]",0.014,0.003,0.01,0.014,0.021,FALSE,1,1,3000
"1321","CtoB[98]",0.018,0.003,0.013,0.018,0.025,FALSE,1,1.001,3000
"1322","CtoB[99]",0.018,0.003,0.012,0.017,0.025,FALSE,1,1.003,2201
"1323","CtoB[100]",0.028,0.005,0.02,0.028,0.039,FALSE,1,1.001,3000
"1324","CtoB[101]",0.026,0.004,0.018,0.025,0.035,FALSE,1,1,3000
"1325","CtoB[102]",0.017,0.003,0.012,0.016,0.022,FALSE,1,1.001,3000
"1326","CtoB[103]",0.014,0.002,0.01,0.013,0.019,FALSE,1,1.001,2640
"1327","CtoB[104]",0.019,0.003,0.014,0.019,0.025,FALSE,1,1.001,3000
"1328","CtoB[105]",0.018,0.003,0.014,0.018,0.024,FALSE,1,1.002,2272
"1329","CtoB[106]",0.021,0.003,0.016,0.02,0.026,FALSE,1,1,3000
"1330","CtoB[107]",0.023,0.003,0.018,0.023,0.029,FALSE,1,1,3000
"1331","CtoB[108]",0.012,0.002,0.009,0.012,0.016,FALSE,1,1,2900
"1332","CtoB[109]",0.02,0.002,0.016,0.02,0.026,FALSE,1,1.001,2403
"1333","CtoB[110]",0.019,0.002,0.015,0.019,0.024,FALSE,1,1.001,1631
"1334","CtoB[111]",0.022,0.003,0.017,0.021,0.028,FALSE,1,1.001,1466
"1335","CtoB[112]",0.018,0.003,0.014,0.018,0.024,FALSE,1,1,3000
"1336","CtoB[113]",0.015,0.002,0.012,0.015,0.02,FALSE,1,1,3000
"1337","CtoB[114]",0.016,0.002,0.013,0.016,0.02,FALSE,1,1,3000
"1338","CtoB[115]",0.014,0.002,0.012,0.014,0.018,FALSE,1,1,3000
"1339","CtoB[116]",0.014,0.002,0.012,0.014,0.018,FALSE,1,1,3000
"1340","CtoB[117]",0.021,0.004,0.016,0.021,0.03,FALSE,1,1.001,3000
"1341","CtoB[118]",0.017,0.002,0.013,0.016,0.022,FALSE,1,1.001,2043
"1342","CtoB[119]",0.016,0.002,0.012,0.016,0.022,FALSE,1,1.001,1814
"1343","CtoB[120]",0.019,0.004,0.013,0.019,0.028,FALSE,1,1.001,3000
"1344","CtoB[121]",0.017,0.002,0.013,0.017,0.022,FALSE,1,1,3000
"1345","CtoB[122]",0.018,0.003,0.013,0.018,0.023,FALSE,1,1,3000
"1346","CtoB[123]",0.018,0.003,0.013,0.018,0.024,FALSE,1,1,3000
"1347","CtoB[124]",0.009,0.001,0.007,0.009,0.011,FALSE,1,1,3000
"1348","CtoB[125]",0.014,0.001,0.011,0.013,0.017,FALSE,1,1,3000
"1349","CtoB[126]",0.015,0.002,0.012,0.015,0.019,FALSE,1,1.001,3000
"1350","CtoB[127]",0.008,0.001,0.007,0.008,0.01,FALSE,1,1,3000
"1351","CtoB[128]",0.009,0.001,0.007,0.009,0.011,FALSE,1,1,3000
"1352","CtoB[129]",0.01,0.001,0.008,0.01,0.013,FALSE,1,1,3000
"1353","CtoB[130]",0.01,0.001,0.008,0.01,0.013,FALSE,1,1,3000
"1354","CtoB[131]",0.011,0.002,0.009,0.011,0.015,FALSE,1,1,3000
"1355","CtoB[132]",0.011,0.001,0.009,0.011,0.013,FALSE,1,1.002,2114
"1356","CtoB[133]",0.006,0.001,0.005,0.006,0.008,FALSE,1,1.002,1526
"1357","CtoB[134]",0.008,0.002,0.006,0.008,0.012,FALSE,1,1.001,2461
"1358","CtoB[135]",0.008,0.006,0.004,0.006,0.023,FALSE,1,1.001,3000
"1359","CBtoK",0.449,0.15,0.16,0.444,0.75,FALSE,1,1.002,3000
"1360","B1980",0.734,0.208,0.305,0.74,1.122,FALSE,1,1,3000
"1361","Stock.Status",1.122,0.374,0.4,1.109,1.876,FALSE,1,1.002,3000
"1362","MSY",308.168,250.067,24.425,236.749,908.208,FALSE,1,1.004,833
"1363","Bmsy",18164.718,8397.398,9873.198,15854.318,44672.675,FALSE,1,1.018,1881
"1364","Fmsy",0.021,0.021,0.001,0.014,0.078,FALSE,1,1.005,932
"1365","Hmsy",0.021,0.021,0.001,0.014,0.078,FALSE,1,1.005,932
"1366","fit",0.334,8.683,-16.528,0.45,17.294,TRUE,0.524,1,3000
"1367","subfit.new",0.072,8.899,-17.233,-0.063,16.713,TRUE,0.497,1,3000
"1368","deviance",-1612.049,28.79,-1667.39,-1612.272,-1553.644,FALSE,1,1,2252
