"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"1308","CtoB[85]",0.01,0.008,0.003,0.008,0.032,FALSE,1,1,3000
"1309","CtoB[86]",0.009,0.007,0.003,0.007,0.028,FALSE,1,1,3000
"1310","CtoB[87]",0.008,0.006,0.003,0.007,0.025,FALSE,1,1,3000
"1311","CtoB[88]",0.01,0.007,0.003,0.008,0.029,FALSE,1,1,3000
"1312","CtoB[89]",0.008,0.006,0.002,0.006,0.026,FALSE,1,1,3000
"1313","CtoB[90]",0.008,0.006,0.002,0.005,0.027,FALSE,1,1.001,3000
"1314","CtoB[91]",0.005,0.002,0.002,0.004,0.01,FALSE,1,1.014,742
"1315","CtoB[92]",0.004,0.003,0.002,0.004,0.01,FALSE,1,1.002,3000
"1316","CtoB[93]",0.006,0.003,0.003,0.006,0.014,FALSE,1,1.002,3000
"1317","CtoB[94]",0.007,0.003,0.004,0.007,0.016,FALSE,1,1.01,2119
"1318","CtoB[95]",0.005,0.001,0.003,0.005,0.008,FALSE,1,1,3000
"1319","CtoB[96]",0.008,0.002,0.005,0.007,0.012,FALSE,1,1.001,1769
"1320","CtoB[97]",0.015,0.003,0.01,0.015,0.022,FALSE,1,1,3000
"1321","CtoB[98]",0.019,0.004,0.013,0.018,0.027,FALSE,1,1,3000
"1322","CtoB[99]",0.019,0.004,0.013,0.019,0.026,FALSE,1,1,3000
"1323","CtoB[100]",0.029,0.005,0.021,0.029,0.04,FALSE,1,1,3000
"1324","CtoB[101]",0.027,0.004,0.019,0.026,0.036,FALSE,1,1.001,3000
"1325","CtoB[102]",0.018,0.003,0.012,0.017,0.025,FALSE,1,1,3000
"1326","CtoB[103]",0.015,0.003,0.01,0.015,0.02,FALSE,1,1,3000
"1327","CtoB[104]",0.02,0.003,0.015,0.02,0.027,FALSE,1,1.001,1936
"1328","CtoB[105]",0.019,0.003,0.014,0.019,0.026,FALSE,1,1.003,712
"1329","CtoB[106]",0.021,0.003,0.016,0.021,0.028,FALSE,1,1.001,3000
"1330","CtoB[107]",0.024,0.003,0.018,0.023,0.03,FALSE,1,1,3000
"1331","CtoB[108]",0.013,0.002,0.01,0.013,0.018,FALSE,1,1.001,3000
"1332","CtoB[109]",0.02,0.002,0.016,0.02,0.025,FALSE,1,1,3000
"1333","CtoB[110]",0.019,0.002,0.015,0.019,0.024,FALSE,1,1.001,2024
"1334","CtoB[111]",0.022,0.003,0.016,0.021,0.028,FALSE,1,1,3000
"1335","CtoB[112]",0.018,0.002,0.014,0.018,0.024,FALSE,1,1,3000
"1336","CtoB[113]",0.015,0.002,0.012,0.015,0.02,FALSE,1,1.001,1290
"1337","CtoB[114]",0.016,0.002,0.013,0.016,0.02,FALSE,1,1.001,1110
"1338","CtoB[115]",0.014,0.002,0.012,0.014,0.018,FALSE,1,1,3000
"1339","CtoB[116]",0.015,0.002,0.012,0.014,0.018,FALSE,1,1,3000
"1340","CtoB[117]",0.021,0.003,0.016,0.021,0.029,FALSE,1,1.001,2633
"1341","CtoB[118]",0.017,0.002,0.013,0.016,0.022,FALSE,1,1,3000
"1342","CtoB[119]",0.016,0.002,0.013,0.016,0.022,FALSE,1,1,3000
"1343","CtoB[120]",0.019,0.004,0.013,0.019,0.029,FALSE,1,1,3000
"1344","CtoB[121]",0.017,0.002,0.013,0.017,0.022,FALSE,1,1,3000
"1345","CtoB[122]",0.018,0.003,0.013,0.018,0.023,FALSE,1,1.001,3000
"1346","CtoB[123]",0.018,0.003,0.013,0.018,0.024,FALSE,1,1.001,2306
"1347","CtoB[124]",0.009,0.001,0.007,0.009,0.012,FALSE,1,1,3000
"1348","CtoB[125]",0.014,0.001,0.011,0.013,0.016,FALSE,1,1,3000
"1349","CtoB[126]",0.015,0.002,0.012,0.015,0.019,FALSE,1,1,2305
"1350","CtoB[127]",0.008,0.001,0.007,0.008,0.011,FALSE,1,1,3000
"1351","CtoB[128]",0.009,0.001,0.007,0.009,0.011,FALSE,1,1.001,1592
"1352","CtoB[129]",0.01,0.001,0.008,0.01,0.014,FALSE,1,1.001,1965
"1353","CtoB[130]",0.01,0.001,0.008,0.01,0.013,FALSE,1,1.001,3000
"1354","CtoB[131]",0.011,0.002,0.009,0.011,0.015,FALSE,1,1.001,3000
"1355","CtoB[132]",0.011,0.001,0.009,0.011,0.014,FALSE,1,1,3000
"1356","CtoB[133]",0.006,0.001,0.005,0.006,0.008,FALSE,1,1,3000
"1357","CtoB[134]",0.008,0.002,0.006,0.008,0.012,FALSE,1,1,3000
"1358","CtoB[135]",0.008,0.006,0.004,0.006,0.023,FALSE,1,1.006,2083
"1359","CBtoK",0.412,0.148,0.148,0.405,0.724,FALSE,1,1.004,500
"1360","B1980",0.68,0.205,0.28,0.681,1.074,FALSE,1,1.003,617
"1361","Stock.Status",1.03,0.37,0.371,1.012,1.811,FALSE,1,1.004,500
"1362","MSY",303.794,237.403,27.385,236.708,885.632,FALSE,1,1.004,876
"1363","Bmsy",20033.579,9105.115,10250.709,17419.172,47056.76,FALSE,1,1.005,620
"1364","Fmsy",0.019,0.019,0.001,0.012,0.07,FALSE,1,1.013,404
"1365","Hmsy",0.019,0.019,0.001,0.012,0.07,FALSE,1,1.013,404
"1366","fit",0.156,8.575,-17.086,0.148,17.553,TRUE,0.508,1.001,2069
"1367","subfit.new",0.159,8.635,-16.376,0.073,17.209,TRUE,0.506,1,3000
"1368","deviance",-1611.392,28.434,-1663.115,-1612.139,-1551.834,FALSE,1,1.001,1461
