Year,Project Code,Project,Target Species Code,Trip No,Adfg No,Vessel Name,Trip Comments,Hook Size,Hook Spacing Inches,Longline System Code,Longline System,Otolith Number,Effort No,Station No,G Stat Area,Avg Depth Fathoms,Specimen No,Species,Species Code,Sample Type,Sex,Sex Code,Maturity,Maturity Code,Length Type Code,Length Type,Length Millimeters,Weight Kilograms,Age,Age Type,Age Readability,Age Readability Code,Discard Status,Release Condition,Specimen Comment,Age Readability Code
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,1,Yelloweye rockfish,145,Random,Male,01,Immature,01,01,Tip of snout to fork of tail,510,2.38,24,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,2,Yelloweye rockfish,145,Random,Male,01,Maturing,02,01,Tip of snout to fork of tail,550,2.84,26,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,3,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,650,4.99,49,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,4,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,580,3.63,26,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,5,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,530,2.84,24,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,6,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,720,7.71,64,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,7,Yelloweye rockfish,145,Random,Female,02,Immature,01,01,Tip of snout to fork of tail,450,1.59,19,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,8,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,670,5.22,36,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,9,Yelloweye rockfish,145,Random,Male,01,Maturing,02,01,Tip of snout to fork of tail,500,2.04,23,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,10,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,660,5.1,44,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,11,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,660,5.1,41,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,12,Yelloweye rockfish,145,Random,Female,02,Spent,06,01,Tip of snout to fork of tail,640,5.33,90,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,13,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,640,4.76,32,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,14,Yelloweye rockfish,145,Random,Female,02,Immature,01,01,Tip of snout to fork of tail,520,2.27,26,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,15,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,620,4.54,35,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,16,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,690,6.12,66,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,9,,395800,,17,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,650,4.65,46,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,1,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,690,4.99,41,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,2,Yelloweye rockfish,145,Random,Female,02,Immature,01,01,Tip of snout to fork of tail,420,1.25,24,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,3,Yelloweye rockfish,145,Random,Female,02,Immature,01,01,Tip of snout to fork of tail,510,2.04,25,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,4,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,730,9.19,35,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,5,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,680,5.67,39,,Somewhat Unsure,04,,,,04
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,6,Yelloweye rockfish,145,Random,Male,01,Maturing,02,01,Tip of snout to fork of tail,570,3.18,29,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,7,Yelloweye rockfish,145,Random,Male,01,Immature,01,01,Tip of snout to fork of tail,500,2.27,34,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,8,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,630,4.54,34,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,9,Yelloweye rockfish,145,Random,Female,02,Resting,07,01,Tip of snout to fork of tail,690,6.8,34,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,10,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,560,3.29,43,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,11,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,600,4.31,28,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,12,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,630,5.22,30,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,13,Yelloweye rockfish,145,Random,Male,01,Immature,01,01,Tip of snout to fork of tail,500,2.27,88,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,14,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,680,6.58,35,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,15,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,640,6.35,85,,Somewhat Unsure,04,,,,04
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,16,Yelloweye rockfish,145,Random,Female,02,Maturing,02,01,Tip of snout to fork of tail,520,2.61,35,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,17,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,610,3.97,36,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,18,Yelloweye rockfish,145,Random,Female,02,Spent,06,01,Tip of snout to fork of tail,780,9.53,24,,,,,,,
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,19,Yelloweye rockfish,145,Random,Female,02,Immature,01,01,Tip of snout to fork of tail,470,1.81,79,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,20,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,570,4.08,27,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,21,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,620,4.54,25,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,22,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,610,4.2,60,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,23,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,620,4.99,65,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,24,Yelloweye rockfish,145,Random,Female,02,Spent,06,01,Tip of snout to fork of tail,710,7.03,23,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,25,Yelloweye rockfish,145,Random,Female,02,Maturing,02,01,Tip of snout to fork of tail,550,3.06,43,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,26,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,580,3.4,32,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,27,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,630,3.86,24,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,28,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,650,4.42,59,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,29,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,670,5.33,32,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,12,,395800,,30,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,590,3.86,20,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,1,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,640,4.2,48,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,2,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,600,3.74,35,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,3,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,620,4.08,38,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,4,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,750,8.17,61,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,5,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,650,5.22,45,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,6,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,650,4.76,50,,Somewhat Unsure,04,,,,04
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,7,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,650,4.42,34,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,8,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,640,6.35,41,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,9,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,580,4.2,31,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,10,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,650,4.88,35,,Somewhat Unsure,04,,,,04
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,11,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,670,6.8,63,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,12,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,600,3.97,27,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,13,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,500,2.16,22,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,14,Yelloweye rockfish,145,Random,Female,02,Spent,06,01,Tip of snout to fork of tail,750,7.71,83,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,15,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,580,3.4,26,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,16,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,560,3.63,25,,Comfortably Sure,02,,,,02
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,17,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,670,6.92,51,,Fairly Sure,03,,,,03
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,18,Yelloweye rockfish,145,Random,Male,01,Spent,06,01,Tip of snout to fork of tail,610,4.08,35,,Somewhat Unsure,04,,,,04
1993,605,Longline Survey,145,1,99999,IDA JUNE,,,,01,Vessel Conventional,,13,,385800,,19,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,610,,,,,,,,,
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,1,,355631,66,1,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,470,,23,,Very Sure,01,,,,01
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,1,,355631,66,2,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,500,,24,,Very Sure,01,,,,01
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,1,,355631,66,3,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,570,,37,,Comfortably Sure,02,,,,02
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,1,,355631,66,4,Yelloweye rockfish,145,Random,Female,02,Fertilized,04,01,Tip of snout to fork of tail,580,,40,,,,,,,
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,1,,355631,66,5,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,330,,21,,Somewhat Unsure,04,,,,04
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,1,,355631,66,6,Yelloweye rockfish,145,Random,Female,02,Fertilized,04,01,Tip of snout to fork of tail,530,,27,,Very Sure,01,,,,01
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,1,,355631,66,7,Yelloweye rockfish,145,Random,Female,02,Fertilized,04,01,Tip of snout to fork of tail,480,,26,,Very Sure,01,,,,01
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,1,,355631,66,8,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,540,,29,,Comfortably Sure,02,,,,02
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,1,,355631,66,9,Yelloweye rockfish,145,Random,Female,02,Fertilized,04,01,Tip of snout to fork of tail,560,,45,,Comfortably Sure,02,,,,02
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,1,,355631,66,10,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,590,,48,,Comfortably Sure,02,,,,02
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,2,,355631,66,1,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,450,,25,,Very Sure,01,,,,01
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,2,,355631,66,2,Yelloweye rockfish,145,Random,Female,02,Fertilized,04,01,Tip of snout to fork of tail,480,,27,,,,,,,
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,2,,355631,66,3,Yelloweye rockfish,145,Random,Female,02,Fertilized,04,01,Tip of snout to fork of tail,630,,71,,,,,,,
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,2,,355631,66,4,Yelloweye rockfish,145,Random,Female,02,Fertilized,04,01,Tip of snout to fork of tail,510,,26,,Comfortably Sure,02,,,,02
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,2,,355631,66,5,Yelloweye rockfish,145,Random,Female,02,Fertilized,04,01,Tip of snout to fork of tail,520,,27,,Comfortably Sure,02,,,,02
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,2,,355631,66,6,Yelloweye rockfish,145,Random,Male,01,Spawning,05,01,Tip of snout to fork of tail,640,,53,,Fairly Sure,03,,,,03
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,2,,355631,66,7,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,560,,28,,Comfortably Sure,02,,,,02
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,2,,355631,66,8,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,620,,70,,Comfortably Sure,02,,,,02
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,2,,355631,66,9,Yelloweye rockfish,145,Random,Female,02,Ripe,05,01,Tip of snout to fork of tail,500,,26,,Comfortably Sure,02,,,,02
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,2,,355631,66,10,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,460,,29,,Comfortably Sure,02,,,,02
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,3,,355631,,1,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,600,,67,,Comfortably Sure,02,,,,02
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,3,,355631,,2,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,520,,30,,Comfortably Sure,02,,,,02
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,3,,355631,,3,Yelloweye rockfish,145,Random,Female,02,Mature,03,01,Tip of snout to fork of tail,520,,26,,Very Sure,01,,,,01
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,3,,355631,,4,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,590,,42,,Comfortably Sure,02,,,,02
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,3,,355631,,5,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,640,,88,,Comfortably Sure,02,,,,02
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,3,,355631,,6,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,550,,29,,Fairly Sure,03,,,,03
1994,605,Longline Survey,145,1,99999,IDA JUNE,Fishing down experiment. Catch and #hooks are grouped by set (6skates) not by subset,,,01,Vessel Conventional,,3,,355631,,7,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,520,,24,,Fairly Sure,03,,,,03
